parcelid,lat,lng,formatted address,# ROOFTOP address fetched
11213104,34.573356,-118.040335,"38026 50th St E, Palmdale, CA 93552, USA",1
11215397,34.566456,-118.015629,"37641 Hammer St, Palmdale, CA 93552, USA",2
11231305,34.550413,-118.041964,"4801 E Ave S8, Palmdale, CA 93552, USA",1
11235323,34.544227,-118.073989,"36517 Mustang Ln, Palmdale, CA 93550, USA",1
11236222,34.55416,-118.061356,"3747 Southview Ct, Palmdale, CA 93550, USA",1
11249965,34.615483,-117.817775,"40333 Ridgemist St, Lake Los Angeles, CA 93591, USA",2
11250977,34.588371,-117.837494,"38913 164th St E, Palmdale, CA 93591, USA",1
11285608,34.675373,-118.138225,"43607 Park Ave, Lancaster, CA 93534, USA",2
11429395,33.910035,-118.318949,"13413 Spinning Ave, Gardena, CA 90249, USA",1
11438411,33.883293,-118.344121,"16211 Prairie Ave, Lawndale, CA 90260, USA",2
11479082,33.927881,-118.398317,"1616 E Sycamore Ave, El Segundo, CA 90245, USA",1
11527084,34.006851,-118.409264,"4190 Center St, Culver City, CA 90232, USA",1
11529259,33.99101,-118.399655,"11486 Diller Ave, Culver City, CA 90230, USA",2
11580565,34.035021,-118.492585,"739 17th St, Santa Monica, CA 90402, USA",3
11586465,34.008064,-118.467805,"1360 Ashland Ave, Santa Monica, CA 90405, USA",1
11602482,34.047333,-118.39177,"9302 Oakmore Rd, Los Angeles, CA 90035, USA",1
11610063,34.036632,-118.413478,"2928 Patricia Ave, Los Angeles, CA 90064, USA",1
11619336,34.058055,-118.428722,"10511 Kinnard Ave, Los Angeles, CA 90024, USA",1
11647488,34.069853,-118.459296,"334 S Bentley Ave, Los Angeles, CA 90049, USA",1
11658403,34.069022,-118.473335,"337 N Barrington Ave, Los Angeles, CA 90049, USA",2
11660030,34.061658,-118.486506,"320 N Cliffwood Ave, Los Angeles, CA 90049, USA",3
11661778,34.047309,-118.510148,"1011 Ravoli Dr, Pacific Palisades, CA 90272, USA",2
11668995,34.048303,-118.522205,"1034 Fiske St, Pacific Palisades, CA 90272, USA",1
11669378,34.044096,-118.518154,"816 Iliff St, Pacific Palisades, CA 90272, USA",1
11669501,34.042934,-118.519037,"760 Hartzell St, Pacific Palisades, CA 90272, USA",1
11670666,34.068249,-118.469723,"11580 Sunset Blvd, Los Angeles, CA 90049, USA",2
11686285,34.016233,-118.802894,"28950 Boniface Dr, Malibu, CA 90265, USA",1
11709217,34.007928,-118.317625,"4169 S Van Ness Ave, Los Angeles, CA 90062, USA",2
11724387,34.020537,-118.338656,"3677 Wellington Rd, Los Angeles, CA 90016, USA",1
11729362,34.029665,-118.31508,"2806 Cimarron St, Los Angeles, CA 90018, USA",2
11735393,34.038605,-118.337573,"1949 Buckingham Rd, Los Angeles, CA 90016, USA",3
11737161,34.037045,-118.358134,"2309 S Dunsmuir Ave, Los Angeles, CA 90016, USA",2
11738197,34.032539,-118.377181,"6093 Hargis St, Los Angeles, CA 90034, USA",3
11765824,33.999773,-118.273914,"4756 S Main St, Los Angeles, CA 90037, USA",1
11769554,34.006415,-118.246669,"1540 E 42nd St, Los Angeles, CA 90011, USA",2
11856071,34.046125,-118.097682,"7851 Steddom Dr, Rosemead, CA 91770, USA",2
11857585,34.045807,-118.103709,"1775 Robinlinda Ln, Monterey Park, CA 91755, USA",2
11864753,34.071365,-118.101144,"7713 Columbia St, Rosemead, CA 91770, USA",2
11874371,34.083854,-118.193236,"3405 Galena St, Los Angeles, CA 90032, USA",3
11892272,34.118241,-118.093598,"2895 Woodlawn Ave, San Marino, CA 91108, USA",1
11912767,34.106584,-118.108583,"605 Sycamore Dr, San Gabriel, CA 91775, USA",2
11921987,34.129799,-118.090898,"1046 S San Gabriel Blvd, Pasadena, CA 91107, USA",2
11925769,34.123131,-118.059325,"1308 S Golden W Ave, Arcadia, CA 91007, USA",2
11930033,34.098687,-118.068469,"9158 Broadway, Temple City, CA 91780, USA",2
11955902,34.089095,-118.211213,"103 E Avenue 37, Los Angeles, CA 90031, USA",2
11975186,34.12998,-118.183768,"6262 Annan Way, Los Angeles, CA 90042, USA",2
11988800,34.077856,-118.369413,"8264 Oakwood Ave, Los Angeles, CA 90048, USA",2
11989106,34.073187,-118.326893,"100 S Rossmore Ave, Los Angeles, CA 90004, USA",1
11989666,34.069963,-118.316644,"238 S Norton Ave, Los Angeles, CA 90004, USA",2
11995868,34.07765,-118.334531,"341 N June St, Los Angeles, CA 90004, USA",2
12019399,34.098985,-118.374154,"8464 Hollywood Blvd, Los Angeles, CA 90069, USA",2
12034459,34.113579,-118.305318,"2300 N Hobart Blvd, Los Angeles, CA 90027, USA",2
12052578,34.172613,-118.280825,"1434 W Kenneth Rd, Glendale, CA 91201, USA",3
12075254,34.194075,-118.201904,"4190 Hampstead Rd, La Cañada Flintridge, CA 91011, USA",2
12101910,34.130003,-118.136249,"928 S El Molino Ave, Pasadena, CA 91106, USA",2
12109158,34.16016,-118.126574,"822 Mar Vista Ave, Pasadena, CA 91104, USA",2
12129632,34.17093,-118.041323,"524 Oakdale Dr, Sierra Madre, CA 91024, USA",3
12132419,34.166573,-118.056128,"134 W Grand View Ave, Sierra Madre, CA 91024, USA",2
12137996,34.135088,-118.055141,"437 S Baldwin Ave, Arcadia, CA 91007, USA",1
12146805,34.112032,-118.022668,"2328 S 3rd Ave, Arcadia, CA 91006, USA",1
12163715,34.189735,-118.147578,"78 E Harriet St, Altadena, CA 91001, USA",2
12165499,34.177849,-118.139273,"1845 N Madison Ave, Pasadena, CA 91104, USA",1
12166067,34.183869,-118.13693,"652 Colman St, Altadena, CA 91001, USA",1
12166450,34.190304,-118.13947,"481 E Mariposa St, Altadena, CA 91001, USA",2
12174223,34.176759,-118.099776,"1782 Coolidge Ave, Altadena, CA 91001, USA",2
12182527,33.982186,-118.28705,"6265 S Hoover St, Los Angeles, CA 90044, USA",2
12194453,33.969208,-118.305581,"7726 La Salle Ave, Los Angeles, CA 90047, USA",2
12223246,33.946243,-118.305572,"9816 La Salle Ave, Los Angeles, CA 90047, USA",2
12265571,33.901729,-118.246913,"813 N Tajauta Ave, Compton, CA 90220, USA",2
12266331,33.904801,-118.237914,"1300 N Wilmington Ave, Compton, CA 90222, USA",3
12269083,33.922495,-118.252129,"12112 Elva Ave, Los Angeles, CA 90059, USA",1
12298777,33.962814,-118.224935,"8271 Long Beach Blvd, South Gate, CA 90280, USA",3
12320859,33.938088,-118.166617,"10132 Karmont Ave, South Gate, CA 90280, USA",1
12328951,33.939923,-118.140881,"90240, 11543 Paramount Blvd, Downey, CA 90241, United States",1
12342028,33.891994,-118.160913,"15532 Colorado Ave, Paramount, CA 90723, USA",3
12401655,33.886781,-118.005258,"16009 Barbata Rd, La Mirada, CA 90638, USA",1
12413565,33.871792,-118.046031,"13409 Destino Pl, Cerritos, CA 90703, USA",1
12414149,33.861765,-118.044082,"13511 Droxford St, Cerritos, CA 90703, USA",1
12434881,33.823278,-118.095812,"7036 E Peabody St, Long Beach, CA 90808, USA",2
12439095,33.815842,-118.072129,"3250 Lilly Ave, Long Beach, CA 90808, USA",1
12470856,33.846683,-118.154536,"4838 Obispo Ave, Lakewood, CA 90712, USA",3
12475663,33.867407,-118.14419,"6152 Oliva Ave, Lakewood, CA 90712, USA",1
12493988,33.822958,-118.118544,"3619 Radnor Ave, Long Beach, CA 90808, USA",2
12495449,33.813618,-118.126546,"5424 E Rosebay St, Long Beach, CA 90808, USA",1
12510018,33.798419,-118.142158,"2267 Pepperwood Ave, Long Beach, CA 90815, USA",2
12513905,33.789778,-118.126434,"1865 Montair Ave, Long Beach, CA 90815, USA",2
12516056,33.803508,-118.117763,"5840 E Walton St, Long Beach, CA 90815, USA",2
12519636,33.794143,-118.09283,"2115 Pattiz Ave, Long Beach, CA 90815, USA",1
12533325,33.766934,-118.135523,"285 Argonne Ave, Long Beach, CA 90803, USA",1
12590292,33.820207,-118.291984,"22607 Doble Ave, Torrance, CA 90502, USA",1
12608492,33.820218,-118.322471,"2270 Sepulveda Blvd, Torrance, CA 90501, USA",2
12621695,33.809624,-118.297053,"1154 Oakheath Dr, Harbor City, CA 90710, USA",1
12629111,33.77357,-118.276977,"1217 W D St, Wilmington, CA 90744, USA",2
12644601,33.746676,-118.301957,"426 N Hanford Ave, San Pedro, CA 90732, USA",1
12655536,33.717573,-118.288576,"2914 S Denison Ave, San Pedro, CA 90731, USA",3
12657405,33.720557,-118.303405,"1205 W 26th St, San Pedro, CA 90731, USA",1
12666722,33.827885,-118.377135,"830 Knob Hill Ave, Redondo Beach, CA 90277, USA",1
12682981,33.801014,-118.351063,"24416 Hawthorne Blvd, Torrance, CA 90505, USA",3
12683050,33.803753,-118.356103,"4059 Newton St, Torrance, CA 90505, USA",2
12695215,33.786009,-118.314215,"26032 Eshelman Ave, Lomita, CA 90717, USA",2
12699507,33.746112,-118.321388,"6415 Corsini Pl, Rancho Palos Verdes, CA 90275, USA",1
12708176,33.758932,-118.392205,"6520 Sattes Dr, Rancho Palos Verdes, CA 90275, USA",3
12734102,33.912454,-117.99308,"15817 Hazelcrest Dr, La Mirada, CA 90638, USA",1
12739960,33.908157,-118.026928,"14310 Pioche Dr, La Mirada, CA 90638, USA",1
12740396,33.910717,-118.032515,"13229 Sunnybrook Ln, La Mirada, CA 90638, USA",1
12754296,33.897628,-118.069353,"14633 Helwig Ave, Norwalk, CA 90650, USA",1
12755348,33.896446,-118.080069,"14811 Clarkdale Ave, Norwalk, CA 90650, USA",1
12801961,33.97463,-118.05306,"11850 Whittier Blvd, Whittier, CA 90606, USA",1
12849154,33.969519,-117.887757,"18928 Amberly Pl, Rowland Heights, CA 91748, USA",2
12867092,34.10509,-117.717012,"1145 Harvard Ave N, Claremont, CA 91711, USA",1
12877292,34.041754,-117.730851,"1239 E Franklin Ave, Pomona, CA 91766, USA",3
12883229,34.071454,-117.750625,"172 Garfield Ave, Pomona, CA 91767, USA",2
12886562,34.037046,-117.755355,"637 W Lexington Ave, Pomona, CA 91766, USA",2
12908526,34.078093,-117.824183,"1776 Paseo Feliz, San Dimas, CA 91773, USA",1
12911036,34.097867,-117.842652,"4709 N Glen Arden Ave, Covina, CA 91724, USA",2
12913152,34.099671,-117.878426,"621 E Covina Blvd, Covina, CA 91722, USA",2
12936871,34.073474,-117.908807,"1726 E Shamwood St, West Covina, CA 91791, USA",2
12942421,34.052042,-117.963142,"14426 W Fairgrove Ave, La Puente, CA 91744, USA",2
12946678,34.043552,-117.953244,"15009 Dancer St, La Puente, CA 91744, USA",2
12954387,34.05131,-117.913452,"1524 Mcwood St, West Covina, CA 91791, USA",2
12967668,34.161656,-117.999503,"144 E Scenic Dr, Monrovia, CA 91016, USA",1
12972976,34.124665,-117.986282,"890 Beckville St, Duarte, CA 91010, USA",1
12976863,34.09461,-118.003821,"5215 Cogswell Rd, El Monte, CA 91732, USA",1
12983567,34.07741,-118.017147,"11714 Bryant Rd, El Monte, CA 91732, USA",1
12996823,34.087171,-118.021374,No result,0
13010095,34.09018,-118.064101,"4851 Alessandro Ave, Temple City, CA 91780, USA",1
13034042,34.127768,-117.867649,"633 S Vermont Ave, Glendora, CA 91740, USA",1
13040966,34.126093,-117.829247,"720 Cordelia Ave, Glendora, CA 91740, USA",2
13066851,34.034407,-117.761676,"2 Deer Creek Rd, Pomona, CA 91766, USA",2
13078594,34.020366,-117.859562,"311 Centinary Dr, Walnut, CA 91789, USA",1
13834623,33.762799,-117.892434,"1719 W 17th St, Santa Ana, CA 92706, USA",2
13837586,33.768617,-117.859142,"2412 Oakmont Ave, Santa Ana, CA 92706, USA",3
13844137,33.733492,-117.879565,"1125 S Towner St, Santa Ana, CA 92707, USA",1
13850164,33.942224,-117.963581,"1100 Edgemont St, La Habra, CA 90631, USA",3
13850862,33.94301,-117.939901,"11111 Magda Ln, La Habra, CA 90631, USA",2
13854625,33.922047,-117.941769,"350 Grace Ave, La Habra, CA 90631, USA",3
13866505,33.884409,-117.931831,"1114 N Glenhaven Ave, Fullerton, CA 92835, USA",3
13869812,33.873241,-117.952521,"324 Elizabeth Way, Fullerton, CA 92833, USA",2
13879588,33.844089,-117.89506,"1711 E Redwood Ave, Anaheim, CA 92805, USA",2
13882822,33.832988,-117.906621,"402 S Kroeger St, Anaheim, CA 92805, USA",1
13890219,33.624343,-117.917087,"537 El Modena Ave, Newport Beach, CA 92663, USA",2
13897530,33.434457,-117.614533,"202 Avenida La Cuesta, San Clemente, CA 92672, USA",3
13902898,33.889207,-117.992,"8125 Firth Green, Buena Park, CA 90621, USA",3
13903894,33.840134,-118.022929,"6480 San Marcos Way, Buena Park, CA 90620, USA",2
13905008,33.835642,-118.015397,"6742 San Benito Way, Buena Park, CA 90620, USA",1
13921065,33.81093,-117.998523,"10420 College Dr, Stanton, CA 90680, USA",2
13926295,33.779292,-118.083013,"2901 Walker Lee Dr, Los Alamitos, CA 90720, USA",2
13927148,33.794288,-118.085804,"2652 Coleridge Dr, Los Alamitos, CA 90720, USA",2
13930081,33.786618,-117.947436,"10621 Artcraft Ave, Garden Grove, CA 92840, USA",2
13945511,33.766712,-117.988213,"13472 Balos Dr, Garden Grove, CA 92844, USA",2
13954483,33.761843,-117.943186,"10661 Linnell Ave, Garden Grove, CA 92843, USA",3
13958292,33.749042,-117.927276,"4323 W 5th St, Santa Ana, CA 92703, USA",3
13961909,33.741273,-117.80609,"13200A Red Hill Ave, Tustin, CA 92780, USA",2
13971128,33.741297,-117.940185,"407 S Deming St, Santa Ana, CA 92704, USA",2
13980986,33.630003,-117.894018,"1409 Antigua Way, Newport Beach, CA 92660, USA",3
13989556,33.824241,-117.968894,"2421 W Random Dr, Anaheim, CA 92804, USA",2
13995272,33.812192,-117.951465,"1923 W Harriet Ln, Anaheim, CA 92804, USA",3
14037322,33.737801,-118.016563,"15442 Duke Cir, Huntington Beach, CA 92647, USA",3
14066914,33.711197,-118.023315,"17272 Avalon Ln, Huntington Beach, CA 92647, USA",2
14067536,33.713874,-118.030099,"17092 Twain Ln, Huntington Beach, CA 92649, USA",2
14071207,33.704319,-118.017531,"17742 Steiner Cir, Huntington Beach, CA 92647, USA",2
14081436,33.728171,-118.064802,"16080 Tortola Cir, Huntington Beach, CA 92649, USA",2
14087106,33.752723,-117.924442,"902 West St, Santa Ana, CA 92703, USA",3
14091474,33.770797,-118.021637,"6152 Klamath Dr, Westminster, CA 92683, USA",2
14096999,33.779248,-118.040855,"5262 Stanford Ave, Garden Grove, CA 92845, USA",1
14106778,33.812262,-118.03513,"10311 Lorraine Ln, Cypress, CA 90630, USA",1
14126509,33.851097,-118.013233,"6903 Thelma Ave, Buena Park, CA 90620, USA",3
14129543,33.843809,-117.873796,"2662 E Carnival Ave, Anaheim, CA 92806, USA",2
14133857,33.886687,-117.967728,"2453 Daphne Pl, Fullerton, CA 92833, USA",2
14138117,33.90237,-117.904069,"2831 Spruce Pl, Fullerton, CA 92835, USA",2
14146254,33.914745,-117.935601,"1407 Cheltenham Ln, La Habra, CA 90631, USA",1
14147359,33.901386,-117.92173,"603 Colonial Cir, Fullerton, CA 92835, USA",2
14160407,33.920921,-117.871385,No result,0
14168323,33.889652,-117.830343,"4918 Liverpool St, Yorba Linda, CA 92886, USA",2
14181609,33.87712,-117.849109,"636 N Muro Cir, Placentia, CA 92870, USA",1
14185655,33.877449,-117.823225,"5742 Casa Loma Ave, Yorba Linda, CA 92886, USA",2
14187088,33.87174,-117.818502,"212 Tanforan Ave, Placentia, CA 92870, USA",2
14195003,33.88927,-117.774029,"20600 Vía Escoba, Yorba Linda, CA 92886, USA",2
14198401,33.889894,-117.762559,"4984 Vía Alvarado, Yorba Linda, CA 92887, USA",1
14199015,33.888049,-117.766313,"21071 Paseo Rico, Yorba Linda, CA 92887, USA",1
14199606,33.880118,-117.759858,"21340 Vía Del Puma, Yorba Linda, CA 92887, USA",2
14203317,33.861516,-117.749678,"260 S Blackberry Ln, Anaheim, CA 92808, USA",1
14212764,33.829025,-117.818788,"2434 N Shadow Ridge Ln, Orange, CA 92867, USA",3
14227654,33.807511,-117.843915,"922 E Wilson Ave, Orange, CA 92867, USA",2
14234661,33.799915,-117.822435,"2902 E Oakmont Ave, Orange, CA 92867, USA",1
14244124,33.7895,-117.776341,"7214 E La Cumbre Dr, Orange, CA 92869, USA",2
14252599,33.762953,-117.882219,"2003 N Baker St, Santa Ana, CA 92706, USA",1
14253415,33.755463,-117.840459,"1241 Cabrillo Park Dr, Santa Ana, CA 92701, USA",2
14262312,33.724963,-117.898939,"1629 S Diamond St, Santa Ana, CA 92704, USA",2
14286117,33.725915,-117.822547,"14651 Westfall Rd, Tustin, CA 92780, USA",2
14294436,33.636323,-117.876992,"2200 Vista Hogar, Newport Beach, CA 92660, USA",1
14296412,33.620457,-117.864061,"18 Cypress Point Ln, Newport Beach, CA 92660, USA",2
14300167,33.695736,-117.774299,"6 Springfield, Irvine, CA 92604, USA",2
14314602,33.606531,-117.86612,"11 Seafaring Dr, Corona Del Mar, CA 92625, USA",2
14322910,33.661692,-117.781072,"9 Kelsey, Irvine, CA 92618, USA",1
14350351,33.74128,-117.767987,"32 Copperleaf, Irvine, CA 92602, USA",1
14362836,33.684278,-117.650832,"53 Parrell Ave, Foothill Ranch, CA 92610, USA",3
14363867,33.682314,-117.62796,"19262 Sycamore Glen Dr, Trabuco Canyon, CA 92679, USA",2
14372719,33.64589,-117.706383,"21861 Huron Ln, Lake Forest, CA 92630, USA",2
14377073,33.617521,-117.70842,"23722 Cavanaugh Rd, Lake Forest, CA 92630, USA",1
14393085,33.559653,-117.73089,"10 Somerset Dr, Aliso Viejo, CA 92656, USA",2
14395073,33.557098,-117.705018,"27922 Niguel Heights Blvd, Laguna Niguel, CA 92677, USA",2
14406471,33.510888,-117.662053,"31134 Via San Vicente, San Juan Capistrano, CA 92675, USA",1
14406724,33.51961,-117.681484,"1 St Vincent, Laguna Niguel, CA 92677, USA",2
14416150,33.543333,-117.697394,"24756 Via Carlos, Laguna Niguel, CA 92677, USA",3
14435286,33.463216,-117.645162,"2 San Remo, San Clemente, CA 92673, USA",2
14451682,33.412213,-117.609358,"404 W Avenida De Los Lobos Marinos, San Clemente, CA 92672, USA",2
14478927,33.598007,-117.643023,"25252 Darlington, Mission Viejo, CA 92692, USA",3
14480694,33.620998,-117.579875,"23541 Ave La Caza, Trabuco Canyon, CA 92679, USA",1
14483626,33.639664,-117.62346,"7 San Pablo, Rancho Santa Margarita, CA 92688, USA",2
14486769,33.605493,-117.65107,"24731 Via San Fernando, Mission Viejo, CA 92692, USA",2
14497270,33.649568,-117.594736,"18 La Cincha, Rancho Santa Margarita, CA 92688, USA",2
14500535,33.643686,-117.637282,"21932 Birchwood, Mission Viejo, CA 92692, USA",3
14502788,33.649493,-117.611948,"14 Ametrine Way, Rancho Santa Margarita, CA 92688, USA",3
14503794,33.644358,-117.648048,"21942 Camargo, Mission Viejo, CA 92691, USA",3
17138354,34.237598,-119.013229,"1961 Del Ciervo Pl, Camarillo, CA 93012, USA",1
12712549,33.759999,-118.387163,"19 Anacapa, Rolling Hills Estates, CA 90274, USA",1
13996590,33.83154,-117.956003,"137 S Linhaven Cir, Anaheim, CA 92804, USA",1
14461093,33.567688,-117.582409,"21 River Rock Dr, Coto De Caza, CA 92679, USA",2
17084114,34.266765,-119.228124,"4831 Templeton St, Ventura, CA 93003, USA",1
11178590,34.455088,-118.63069,"28429 Gibraltar Ln, Castaic, CA 91384, USA",3
11186088,34.62757,-118.210116,"4505 W Ave N 4, Palmdale, CA 93551, USA",3
10979527,34.301903,-118.416234,"13001 Maclay St, Sylmar, CA 91342, USA",1
14464607,33.556231,-117.633424,"25 Bellflower St, Ladera Ranch, CA 92694, USA",1
11186607,34.622407,-118.194884,"3618 Tournament Dr, Palmdale, CA 93551, USA",1
17130243,34.234163,-119.013913,"4584 Via Dulce, Camarillo, CA 93012, USA",1
14135244,33.885406,-117.958149,"2026 Northam Dr, Fullerton, CA 92833, USA",2
14456778,33.554238,-117.642991,"29 Longfield Ln, Mission Viejo, CA 92694, USA",1
13894075,33.593179,-117.870093,"229 Orchid Ave, Corona Del Mar, CA 92625, USA",3
11115170,34.437739,-118.555334,"27403 Westover Way, Santa Clarita, CA 91354, USA",1
11323686,34.569416,-118.175264,"2743 Senna Ln, Palmdale, CA 93551, USA",1
13956127,33.767162,-117.931032,"11355 Trask Ave, Garden Grove, CA 92843, USA",1
17092376,34.274892,-119.181569,"624 Montgomery Ave, Ventura, CA 93004, USA",2
11232876,34.545561,-118.039067,"5089 Nightsky Pl, Palmdale, CA 93552, USA",1
13851178,33.944623,-117.956288,"1400 Carol St, La Habra, CA 90631, USA",2
14069005,33.710921,-118.046997,"4671 Wellfleet Dr, Huntington Beach, CA 92649, USA",3
17071506,34.299793,-119.208124,"1183 Colina Vista, Ventura, CA 93003, USA",2
17087071,34.282485,-119.210532,"6353 Loma Vista Rd, Ventura, CA 93003, USA",2
17087738,34.270591,-119.22452,"460 Bucknell Ave, Ventura, CA 93003, USA",3
17088153,34.275951,-119.217379,"5670 Telegraph Rd, Ventura, CA 93003, USA",1
17115663,34.263361,-119.209395,"6098 Sparrow St, Ventura, CA 93003, USA",3
17131641,34.213575,-119.051915,"1446 Sevilla St, Camarillo, CA 93010, USA",2
17136078,34.221463,-119.030542,"2906 Knight Rondo, Camarillo, CA 93010, USA",2
17141405,34.227874,-118.992273,"5548 Birchview Ln, Camarillo, CA 93012, USA",2
17168389,34.167094,-119.177422,"3624 Samuel Ave, Oxnard, CA 93033, USA",3
17182255,34.180595,-119.147619,"2221 Gershwin Pl, Oxnard, CA 93033, USA",1
17223133,34.238428,-118.814578,"112 Marblehead St, Simi Valley, CA 93065, USA",1
17225628,34.228625,-118.793376,"642 Rustic Hills Dr, Simi Valley, CA 93065, USA",2
